Date_ymd,mean_temp,max_temp,min_temp,mean_pH,max_pH,min_pH,mean_SpCond,max_SpCond,min_SpCond,mean_Turbidity,max_Turbidity,min_Turbidity,mean_CHLa,max_CHLa,min_CHLa,mean_ODOsat,max_ODOsat,min_ODOsat,mean_ODOmgL,max_ODOmgL,min_ODOmgL
2023-06-24,24.774333333333335,26.997,24.098,7.873854166666667,8.88,7.04,209.18953125,227.57,185.48,12.14671875,16.79,9.84,23.5496875,31.6,14.82,101.72302083333334,138.38,74.4,8.426041666666666,11.25,6.25
2023-06-25,26.143770833333335,27.956,25.195,8.198333333333334,9.08,7.45,225.8984375,240.26,210,12.2859375,18.52,8.71,26.408958333333334,33.76,21.22,116.975625,160.2,92.84,9.446666666666667,12.54,7.58
2023-06-26,27.153114583333334,29.385,26.164,8.407395833333334,9.02,7.69,230.07864583333333,239.88,217.43,13.1684375,25.04,9.46,25.915104166666666,30.12,22.47,123.0525,148.23,100.04,9.7634375,11.54,8.04
2023-06-27,27.106416666666668,28.192,26.269,8.402083333333334,8.94,7.7,221.18145833333332,237.32,192.99,13.618645833333334,18.86,8.98,23.556875,27.67,19.33,115.20770833333333,136.92,94.13,9.150833333333333,10.71,7.58
2023-06-28,27.303260416666667,29.498,26.339,8.3171875,9.09,7.57,199.2590625,216.33,178.65,12.982083333333334,16.57,9.14,20.892916666666668,27.61,17.02,113.2546875,154.91,89.68,8.959479166666666,11.82,7.23
2023-06-29,27.6129375,29.545,25.947,8.3634375,9.16,7.5,183.70479166666667,193.12,172.96,12.755625,18.15,7.39,20.059270833333333,26.21,16.85,119.98833333333333,157.88,90.07,9.439166666666667,12.12,7.31
2023-06-30,27.595145833333333,28.318,26.776,8.410208333333333,8.87,7.72,177.87322916666668,188.93,171.68,12.7640625,16.6,8.43,19.4503125,23.34,14.94,118.71958333333333,133.33,95.83,9.353020833333334,10.41,7.57
2023-07-01,27.834385416666667,29.31,26.45,8.355416666666667,8.9,7.69,176.61229166666666,183.45,169.74,12.830416666666666,16.85,9.53,18.566875,22.6,16.02,115.498125,139.52,94.95,9.050833333333333,10.71,7.61
2023-07-02,28.590697916666667,29.923,27.445,8.360833333333334,8.89,7.53,175.28375,183.84,170.13,13.854166666666666,18.3,10.25,17.963229166666668,23.19,14.43,114.01541666666667,136.24,92.48,8.816979166666666,10.35,7.3
2023-07-03,29.291677083333333,30.526,28.331,8.252708333333333,8.8,7.1,180.31489583333334,188.79,173.35,16.480729166666666,36.84,10.3,16.273385416666667,18.57,12.22,108.96322916666666,131.25,78.46,8.325416666666667,9.86,6.09
2023-07-04,29.360494791666667,30.407,28.035,8.376822916666667,8.96,7.62,182.12458333333333,187.9,175.75,14.530052083333333,20.73,10.14,18.492291666666667,23.88,14.23,108.91307291666666,139.08,84.61,8.30828125,10.45,6.55
2023-07-05,30.148921875,31.351,29.14,8.51109375,9.04,7.73,186.4940625,191.93,181.59,14.55890625,25.13,9.08,22.28317708333333,30.09,16.49,121.76364583333333,149.1,85.46,9.160416666666666,11.03,6.53
2023-07-06,30.667239583333334,32.991,29.819,8.6628125,9.22,7.76,187.93916666666667,199.82,182.08,14.090625,18.2,10.59,24.3615625,30.58,14.37,128.98916666666668,164.44,88.93,9.62375,11.84,6.73
2023-07-07,30.795135416666668,31.912,30.043,8.6015625,9.12,7.27,189.93520833333332,201.16,182.58,14.301145833333333,17.11,10.8,24.566979166666666,31.52,15.31,124.56489583333334,153.73,78.21,9.278229166666666,11.25,5.92
2023-07-08,30.793171875,32.264,30.159,8.37625,8.96,7.56,192.73791666666668,209.48,181.37,15.068489583333333,22.91,11.49,24.265989583333333,29.22,18.52,114.3875,142.85,88.9,8.520052083333333,10.44,6.65
2023-07-09,30.236270833333332,31.095,29.282,8.251822916666667,9.01,7.45,190.27265625,201.09,180.95,15.881979166666667,20.97,11.96,25.766822916666666,30.8,19.53,106.81286458333334,147.25,80.29,8.032864583333334,10.92,6.13
2023-07-10,29.840677083333333,30.422,28.932,8.236875,8.95,7.51,191.99635416666666,201.58,174.62,16.724270833333332,34.79,12.2,26.842395833333335,33.72,21.18,106.87020833333334,138.32,74.93,8.091770833333333,10.38,5.7
2023-07-11,29.949723958333333,31.701,28.61,8.521197916666667,9.13,7.61,193.91208333333333,203.15,176.59,17.402708333333333,27.7,12.18,28.910885416666666,37.35,22.31,123.52744791666666,171.07,83.73,9.320833333333333,12.56,6.42
2023-07-12,30.528916666666667,31.752,28.809,8.757239583333334,9.15,7.9,196.37661458333332,201.86,186.71,15.032447916666667,23.83,10.15,28.169947916666665,37.42,21.71,132.01567708333334,163.29,102.14,9.873333333333333,12.02,7.88
2023-07-13,30.64690625,32.283,29.213,8.725,9.12,7.85,192.81744791666668,200.29,186.62,15.807291666666666,22.85,11.05,26.84921875,33.11,20.92,123.71380208333333,147.51,96.43,9.235104166666666,10.73,7.39
2023-07-14,30.175635416666665,31.278,28.683,8.559895833333334,9.06,7.43,187.84041666666667,194.06,182.05,16.803333333333335,25.85,11.43,26.446354166666666,31.31,23.36,111.16791666666667,136.4,76.07,8.364166666666666,10.08,5.88
2023-07-15,30.289729166666667,31.914,28.917,8.563229166666666,9.09,7.58,182.54729166666667,185.75,177.61,15.405,21.98,9.73,26.583333333333332,33.99,22.82,112.49104166666666,139.2,80.21,8.440625,10.18,6.18
2023-07-16,29.893911458333335,30.608,29.228,8.370677083333334,8.8,7.43,177.63348958333333,186.73,164.33,15.817447916666667,20.36,11.83,28.064583333333335,34.07,22.73,105.09984375,122.4,85.82,7.953020833333333,9.22,6.57
2023-07-17,29.87965625,31.028,28.913,8.416875,9.06,7.53,171.4978125,180.26,163.79,14.538645833333334,23.63,10.88,27.428958333333334,34.54,21.83,115.87854166666666,151.48,84.82,8.759270833333334,11.25,6.52
2023-07-18,29.4376875,30.707,28.067,7.651354166666667,8.62,6.96,154.52135416666667,167.2,143.91,22.503333333333334,34.42,14.09,20.381666666666668,27.92,13.96,101.66375,130.53,68.53,7.746666666666667,9.75,5.35
2023-07-19,28.581583333333334,29.571,27.84,7.429791666666667,8.02,7.09,137.89958333333334,148.49,128.43,26.185208333333332,36.32,21.74,17.607395833333335,20.62,11.59,96.97739583333333,120.71,79.36,7.5060416666666665,9.21,6.21
2023-07-20,28.97640625,31.298,27.842,7.546979166666667,8.78,7.17,127.23645833333333,136.01,118.77,26.451979166666668,30.89,21.18,18.126041666666666,22.87,13.47,103.33958333333334,143.92,80.72,7.9323958333333335,10.73,6.32
2023-07-21,29.458375,30.332,28.633,7.481875,8.26,7.12,122.04197916666666,128.64,115.96,25.975625,32.71,20.98,19.39239583333333,23.79,15.19,103.09375,127.5,81.59,7.859479166666667,9.58,6.31
2023-07-22,29.123291666666667,29.843,28.659,7.405364583333333,7.77,7.1,119.89713541666667,125.7,116.75,24.079635416666665,40.26,19.09,19.269114583333334,22.55,14.73,97.55036458333333,112.43,76.88,7.482552083333333,8.64,5.93
2023-07-23,29.117697916666668,31.414,28.057,7.713489583333334,9.29,6.94,119.58744791666666,124.31,114.48,22.66421875,30.37,18.21,21.78796875,26.76,14.53,106.68677083333333,163.43,69.85,8.168125,12.07,5.46
2023-07-24,29.010161458333332,29.871,28.399,7.8071875,8.97,7.27,120.34005208333333,123.9,117.32,21.893333333333334,26.33,17.22,24.363177083333333,29.62,19.45,105.25588541666667,140.34,79.3,8.085625,10.64,6.15
2023-07-25,29.316786458333333,31.332,28.201,7.906614583333333,9.25,6.96,123.71666666666667,128.85,120.76,36.97713541666667,475.5,16.46,25.76739583333333,35.11,17.49,107.64546875,155.9,69.28,8.21484375,11.52,5.4
2023-07-26,29.80465625,32.179,28.953,7.913645833333334,9.38,7.07,130.11947916666668,137.36,123.84,33.57145833333333,156.92,16.16,25.631354166666668,31.42,19.79,108.733125,167.08,73.45,8.2296875,12.18,5.65
2023-07-27,30.465145833333334,32.665,29.181,8.1471875,9.13,7.05,135.5303125,142.97,129.73,28.258125,44.08,19.49,27.244270833333335,32.34,19.37,113.51885416666667,150.44,69.89,8.491249999999999,10.92,5.36
2023-07-28,30.953458333333334,32.971,29.299,8.381770833333333,9.28,7.26,144.806875,151.84,139.34,24.574375,66.55,17.87,31.253125,37.67,22,115.8109375,156.23,72.58,8.5821875,11.31,5.55
2023-07-29,30.891979166666665,32.396,29.32,8.441666666666666,9.11,7.51,154.9953125,160.53,146.48,31.6925,72.81,17.52,35.65604166666667,43.02,28.11,109.95,138.32,82.49,8.1684375,10.1,6.27
2023-07-30,30.436125,31.339,29.052,8.2595833333333335,9.03,7.35,158.91479166666667,162.09,155.23,29.92,106.57,17.46,38.26645833333333,45.14,29.72,101.034375,135.12,61.87,7.566041666666667,9.98,4.71
2023-07-31,29.523291666666665,30.398,28.447,8.021770833333333,8.87,7.27,155.9203125,160.15,148.19,31.442708333333332,72.63,18.14,37.406875,46.96,26.56,100.5659375,130.53,66.43,7.6589583333333335,9.81,5.11
2023-08-01,28.764833333333332,29.475,27.618,8.133697916666666,8.94,7.33,144.15869791666665,158.44,135.47,21.245416666666667,34.58,14.55,35.62197916666667,41.85,26.23,103.27958333333333,128.88,75.92,7.965885416666667,9.83,5.96
2023-08-02,28.795291666666667,29.849,27.623,8.408229166666667,9.15,7.47,139.38416666666666,143.14,135.28,17.82125,23.15,12.9,33.3640625,39.59,27.2,114.136875,139.75,88.09,8.7940625,10.61,6.92
2023-08-03,27.76159375,28.784,26.885,8.3203125,8.88,7.7,140.43942708333333,143.72,136.28,17.877552083333335,24.6,13.31,31.584791666666668,38.22,22.61,108.26895833333333,123.24,94.51,8.50765625,9.53,7.46
2023-08-04,26.730489583333334,27.635,25.85,7.827916666666667,8.75,7.24,141.4984375,144.2,137.86,16.978854166666668,21.46,13.58,31.056979166666668,39.33,25.61,96.6878125,116.42,82.68,7.737291666666667,9.17,6.72
2023-08-05,27.314864583333332,28.803,25.956,8.065416666666666,9.12,7.11,143.8121875,148.53,138.51,16.8040625,24.08,11.23,28.148020833333334,32,15.59,104.09041666666667,136.54,81.38,8.228020833333334,10.53,6.52
2023-08-06,28.31425,29.973,27.519,8.030833333333334,9.11,6.93,145.2875,149.28,141.68,17.1609375,21.12,10.73,25.303854166666667,29.96,17.05,104.74,139.65,71.93,8.141979166666667,10.58,5.64
2023-08-07,29.104177083333333,30.914,28.104,8.036875,8.96,6.85,148.76916666666668,152.65,145.1,16.770625,45.7,10.48,22.070104166666667,25.19,14.77,103.76854166666666,130.45,65.34,7.951666666666666,9.8,5.08
2023-08-08,28.948875,29.756,28.2,8.049166666666666,8.99,7.02,157.21510416666666,165.34,151.67,18.050885416666667,24.74,13.17,22.534010416666668,27.16,16.26,99.92890625,129.72,69.19,7.6859375,9.84,5.39
2023-08-09,28.732947916666667,30.582,27.543,8.0078125,9.07,7.1,161.61666666666667,167.4,154.66,18.121354166666666,33.51,11.44,21.964479166666667,28.13,17.14,97.00635416666667,134.26,67.69,7.4821875,10.1,5.32
2023-08-10,28.116947916666668,28.955,27.597,7.720625,8.21,6.98,166.20270833333333,170.18,160.16,17.1684375,23.89,12.45,21.194791666666667,24.74,15.11,89.61729166666666,107.74,61.98,6.999270833333333,8.45,4.87
2023-08-11,27.924072916666667,29.659,26.333,7.9884375,9.03,7.04,171.86614583333332,176.29,167.15,16.578020833333333,21.37,10.34,22.352604166666666,26.14,17.38,96.79291666666667,133.95,62.88,7.56125,10.2,5.06
2023-08-12,28.79771875,30.252,27.128,8.132395833333334,8.79,7.3,174.47838541666667,180.14,165.63,16.427291666666665,21.38,11.66,22.034010416666668,25.79,16.36,103.41947916666666,126.53,78.4,7.966354166666667,9.54,6.18
2023-08-13,29.701619791666666,31.262,28.22,8.012552083333333,8.66,7.18,176.93333333333334,183.28,167.32,16.5209375,24.16,10.4,22.45125,26.79,15.71,101.62614583333334,122.61,79.79,7.7078125,9.17,6.17
2023-08-14,30.125828125,30.934,29.294,7.886979166666666,8.51,7.25,178.24515625,183.4,168.84,17.42796875,26.58,11.85,24.950885416666665,28.64,18.75,98.73046875,117.57,68.8,7.437552083333333,8.82,5.23
2023-08-15,30.133979166666666,30.9,29.245,7.920520833333334,8.74,7.25,181.17260416666667,186.13,170.43,18.2134375,28.99,12.96,26.345,31.74,16.39,99.4809375,126.53,77.32,7.490520833333333,9.42,5.92
2023-08-16,29.998708333333333,30.91,29.05,7.882604166666667,8.66,7.24,182.85510416666668,186.88,176.34,18.208125,32.01,11.93,26.335520833333334,31.09,18.28,97.07989583333334,126,65.72,7.323958333333334,9.37,5.04
2023-08-17,30.10471875,30.894,29.26,7.958697916666667,8.73,7.35,182.31708333333333,187.47,176.64,18.140260416666667,26.33,12.22,26.586197916666666,29.95,21.14,100.87041666666667,127.67,78.81,7.5994270833333335,9.5,6.03
2023-08-18,29.684947916666665,30.397,28.807,7.858333333333333,8.48,7.25,184.32635416666668,189.18,179.52,19.046041666666667,27.09,13.5,26.362604166666667,30.51,19.94,97.3421875,117.02,67.62,7.389166666666666,8.78,5.22
2023-08-19,29.114489583333334,30.046,28.123,7.8855208333333335,8.58,7.15,183.19375,188.04,178.03,21.738229166666667,79.95,10.21,24.319583333333334,28.36,15.93,97.74395833333334,120.99,69.45,7.491614583333333,9.14,5.42
2023-08-20,28.995145833333332,30.824,27.932,7.906770833333334,8.68,7.19,184.41416666666666,189.05,180.78,18.932395833333334,27.78,11.49,21.379791666666666,25.04,13.19,99.564375,125.43,72.71,7.641666666666667,9.34,5.64
2023-08-21,29.36253125,30.432,28.696,7.687395833333333,8.49,7.27,184.26239583333333,189.06,180.16,19.190520833333334,38.03,9.81,20.226354166666667,23.37,14.24,92.36979166666667,119.36,69.08,7.052708333333333,8.95,5.33
2023-08-22,29.22923958333333,29.819,28.845,7.507083333333333,7.92,7.15,191.43697916666667,199.08,186.03,19.43177083333333,36.75,12.16,19.696666666666665,22.78,12.7,84.25875,100.31,61.75,6.449895833333334,7.6,4.75
2023-08-23,28.41753125,29.3,27.733,7.645520833333333,8.6,7.18,194.39333333333335,198.17,187.93,18.936666666666667,49,12.19,19.7596875,22.55,14.2,88.3415625,121.65,63.33,6.854583333333333,9.35,4.92
2023-08-24,27.699322916666667,28.545,26.646,7.866770833333334,8.6,7.13,193.79427083333334,196.84,189.36,16.868854166666665,25.33,13,21.475208333333335,26.27,17.07,97.98260416666666,128.34,71.86,7.698541666666666,9.95,5.7
2023-08-25,27.885083333333334,29.367,26.722,7.8888541666666665,8.74,7.1,195.42229166666667,201.06,190.16,18.522708333333334,31.86,12.23,22.380625,26.2,18.38,99.65020833333334,134.4,71.83,7.8015625,10.27,5.75
2023-08-26,28.685911458333333,30.7,27.752,7.71890625,8.82,6.9,201.99859375,215.23,194.59,19.984375,28.78,12.32,23.586197916666666,30.23,14.71,92.90296875,136.46,49.58,7.16875,10.19,3.9
2023-08-27,28.991416666666666,29.766,28.288,7.801666666666667,8.78,7.14,201.45572916666666,206.57,193.11,18.063125,25.77,13.71,24.965625,28.54,19.61,95.84645833333333,131.59,66.34,7.363125,9.99,5.16
2023-08-28,28.1281875,28.658,27.659,7.5475,7.92,7.11,200.50979166666667,208.89,195.36,17.233125,23.5,11.24,25.802083333333332,30.92,21.72,87.39833333333333,101.46,65.77,6.822604166666666,7.91,5.17
2023-08-29,27.989369791666668,28.949,26.977,7.591770833333333,8.33,7,201.39729166666666,208.56,195.34,18.58265625,127.37,12.44,25.31234375,30.06,17.9,89.22677083333333,119.93,59.33,6.971770833333333,9.23,4.72
2023-08-30,28.240520833333335,28.665,27.585,7.635208333333333,8.28,7.17,207.23166666666665,212.89,202.07,17.464322916666667,41.84,12.93,26.949375,33.16,18.34,94.08395833333333,116.81,74.06,7.326875,9.03,5.82
2023-08-31,27.349014705882354,28.307,26.297,7.555882352941176,8.19,7.21,211.50176470588235,217.04,206.58,17.356323529411764,24.62,12.55,27.661176470588234,30.09,22.65,89.94985294117647,111.88,70.46,7.118235294117647,8.84,5.63
2023-09-01,26.403135416666668,27.301,25.368,7.764375,8.51,7.23,213.8746875,222.12,209.3,17.531041666666667,60.87,12.23,25.274166666666666,28.52,18.95,97.31260416666667,120,77.13,7.828333333333333,9.54,6.32
2023-09-02,26.342177083333333,27.409,25.141,8.022135416666666,8.72,7.35,217.95942708333334,224.8,211.78,19.060989583333335,43.14,13.65,24.941145833333334,28.99,18.53,106.70322916666667,129.29,82.79,8.588125,10.22,6.82
2023-09-03,26.692645833333334,28.359,25.502,8.077291666666667,8.79,7.26,221.11739583333332,229.32,214.99,18.08125,48.02,12.84,24.2096875,27.99,15.34,110.17760416666667,135.82,82.49,8.81,10.56,6.7
2023-09-04,27.611489583333334,28.563,26.783,7.959479166666667,8.53,7.04,224.4684375,228.53,218.16,17.9859375,29.45,11.14,22.397083333333335,26.32,13.97,106.97010416666667,126.61,64.94,8.420625,9.81,5.15
2023-09-05,28.243322916666667,29.291,27.476,7.800104166666666,8.44,7.15,227.34177083333333,232.23,222.21,18.460104166666667,122.53,11.38,19.583333333333332,23.88,14.75,101.315,124.6,71.85,7.888333333333334,9.59,5.65
2023-09-06,29.076125,31.099,28.014,7.785,8.6,7.17,229.61322916666666,237.31,226.71,15.487916666666667,19.83,11.3,16.566979166666666,19.13,11.62,100.91,134.37,67.23,7.735104166666667,9.96,5.26
2023-09-07,29.746338541666667,31.149,28.88,7.770572916666667,8.41,7.28,233.64171875,241.5,230.35,14.390520833333333,19.85,10.28,16.104739583333334,18.78,12.88,99.87838541666666,124.53,78.1,7.570364583333333,9.27,5.98
2023-09-08,29.792927083333332,31.659,28.606,7.8996875,8.72,7.16,239.17322916666666,248.6,233.27,13.938020833333333,20.1,9.49,17.4775,20.91,12.31,102.2040625,137.2,67.25,7.736041666666667,10.13,5.21
2023-09-09,29.296140625,30.013,28.689,7.790989583333333,8.33,7.31,239.16713541666667,247.77,236.02,15.166875,23.53,11.41,19.600625,23.45,15.48,97.13223958333333,115.46,75.81,7.426302083333334,8.72,5.86
2023-09-10,28.585729166666667,29.994,27.178,7.821302083333333,8.7,7.21,238.56276041666666,245.44,227.38,15.176979166666667,28.42,10.83,22.930833333333332,33.68,16.72,96.2909375,134.3,67.81,7.442864583333333,10.15,5.32
2023-09-11,28.754791666666666,29.648,27.836,7.9952604166666665,8.7,7.36,240.83817708333333,250.46,235.19,16.050520833333334,32.23,11.07,25.697135416666665,32.47,19.37,104.65390625,134.58,78.3,8.071614583333334,10.23,6.14
2023-09-12,29.042614583333332,30.164,28.175,8.2515625,8.96,7.63,243.09583333333333,251.66,238.71,16.521875,28.76,11.28,26.452604166666667,31.13,17.81,115.65760416666667,146.22,92.63,8.873333333333333,11.02,7.17
2023-09-13,28.674385416666667,29.389,27.803,8.364479166666667,9.11,7.6,248.9178125,259.07,239.51,18.623958333333334,99.03,11.78,28.872083333333332,36.66,18.53,112.03114583333334,134.45,87.69,8.654375,10.28,6.88
2023-09-14,28.084151041666665,28.656,27.092,8.066302083333333,8.5,7.48,257.03411458333335,264.11,248.43,17.158958333333334,25.47,11.85,28.4184375,36.17,20.93,107.41421875,124.84,91.94,8.3875,9.69,7.25
2023-09-15,26.80961458333333,27.802,25.409,7.852708333333333,8.31,7.2,263.6741666666667,275.68,256.23,15.901875,23.34,11.17,25.879166666666666,33.42,18.21,101.03572916666667,115.53,84.25,8.070729166666666,9.22,6.9
2023-09-16,26.001760416666666,26.698,24.894,7.8953125,8.44,7.33,266.88885416666665,274.4,259.95,15.851875,21.37,11.86,23.537916666666668,30,17.96,101.71822916666666,118.78,82.9,8.241354166666667,9.51,6.85
2023-09-17,25.455604166666667,25.98,24.834,7.776979166666667,8.15,7.12,265.44989583333336,273.79,256.29,15.554479166666667,20.33,11.49,21.616458333333334,28,16.3,98.2053125,108.64,80.84,8.041458333333333,8.85,6.64
2023-09-18,24.774348958333334,25.374,23.91,7.584375,8.08,6.89,258.9784375,267.46,236,15.880104166666667,21.79,10.93,21.14765625,25.97,16.68,92.17104166666667,107.78,74.36,7.639635416666667,8.84,6.27
2023-09-19,24.657984375,25.545,23.836,7.812135416666667,8.39,7.16,258.3424479166667,271.58,249.15,16.49546875,27.31,11.51,22.783697916666668,28.96,16.63,100.44291666666666,119.74,81.25,8.339635416666667,9.79,6.82
2023-09-20,24.929916666666667,27.279,24.006,7.919791666666667,8.55,7.08,259.84317708333333,275.5,248.38,17.57989583333333,39.79,11.17,23.80828125,30.78,16.21,105.31505208333333,133.54,76.94,8.702604166666667,10.58,6.47
2023-09-21,25.0045625,25.445,24.354,7.878229166666666,8.3,6.78,262.1875,286.02,252.57,17.812708333333333,26.55,11.27,24.051354166666666,33.52,12.73,104.19479166666666,119.85,59.94,8.600833333333334,9.82,5.01
2023-09-22,24.14390625,24.951,23.584,7.675833333333333,8.04,7.01,269.27770833333335,300.4,254.97,17.919791666666665,44.01,11.8,24.326770833333335,30.82,15.74,96.97635416666667,106.73,75.16,8.136041666666667,9.05,6.37
2023-09-23,23.00653125,23.879,22.386,7.371041666666667,7.52,7.13,297.58739583333335,340.75,273.23,14.50375,17.86,11.34,23.550729166666667,30.44,20.51,86.09916666666666,91.8,79.76,7.379479166666667,7.76,6.92
2023-09-24,21.68978125,22.467,21.096,7.18578125,7.79,6.53,285.50947916666667,318.6,234.82,14.2565625,17.75,10.45,23.335520833333334,34.56,13.07,83.56276041666666,105.73,59.15,7.342760416666667,9.27,5.26
2023-09-25,22.06384375,22.737,21.217,7.4747916666666665,8.22,6.67,267.49135416666667,283.8,252.88,13.272916666666667,18.07,9.75,29.743333333333332,40.73,17.9,94.94583333333334,121.29,58.51,8.277604166666666,10.45,5.19
2023-09-26,22.128630208333334,22.462,21.754,7.495833333333334,7.84,6.98,263.44125,269.84,255.11,13.946145833333333,19.41,9.77,33.8196875,43.54,25.83,97.66921875,109.36,80.21,8.5134375,9.53,7.03
2023-09-27,21.585072916666668,21.993,20.967,7.3507291666666665,7.74,6.87,258.7655208333333,265.8,251.34,14.2290625,21.76,10.25,32.203854166666666,39.55,24.05,92.07052083333333,107.18,73.07,8.10875,9.43,6.48
